label_gloss,class_index,split,video_id,num_frames_used,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
name,164,test,69405,21,0.0,0.0,-0.17410388588905334,-0.29781821370124817,-0.3983132541179657,-0.2910679876804352,-0.5525386929512024,-0.12249425798654556,-0.6468021273612976,0.050404179841279984,-0.40175774693489075,-0.14469404518604279,-0.6136655807495117,0.057941894978284836,-0.7257258296012878,0.1858227252960205,-0.8064232468605042,0.289191871881485,-0.3650689721107483,0.11381781846284866,-0.5986728668212891,0.30121883749961853,-0.7473432421684265,0.39753255248069763,-0.8518813252449036,0.4877179265022278,-0.3286793529987335,0.3215670585632324,-0.5432457327842712,0.43460121750831604,-0.5654982328414917,0.34876304864883423,-0.5465424656867981,0.292422354221344,-0.2971979081630707,0.46879690885543823,-0.48145702481269836,0.5117970108985901,-0.5135841965675354,0.44152602553367615,-0.5039350986480713,0.3897029757499695,0.0,0.0,-0.1729898303747177,-0.2879486083984375,-0.3952789008617401,-0.2681434154510498,-0.5372766256332397,-0.07848817855119705,-0.6199926733970642,0.09769780933856964,-0.4059825539588928,-0.2529454231262207,-0.624172568321228,-0.0919308066368103,-0.7207145690917969,0.018538417294621468,-0.7860154509544373,0.11333362758159637,-0.3775625228881836,0.007946099154651165,-0.6210622191429138,0.18480615317821503,-0.7837586998939514,0.30591079592704773,-0.9001954197883606,0.4327878952026367,-0.3426177203655243,0.23698613047599792,-0.5692414045333862,0.32455167174339294,-0.5671821236610413,0.19819076359272003,-0.5182176828384399,0.12488717585802078,-0.30994126200675964,0.4130871295928955,-0.5067703127861023,0.42225518822669983,-0.5204273462295532,0.3148995041847229,-0.48876169323921204,0.2452303022146225,0.0,0.0,-0.12266935408115387,-0.3246121406555176,-0.284990519285202,-0.36887675523757935,-0.37772485613822937,-0.2311868965625763,-0.4312913715839386,-0.08294402062892914,-0.25196346640586853,-0.2292720079421997,-0.40123239159584045,-0.14715345203876495,-0.5054889917373657,-0.11405853927135468,-0.5930156111717224,-0.07065514475107193,-0.2304265797138214,0.025268137454986572,-0.40688973665237427,0.1171705350279808,-0.5517916679382324,0.1675483137369156,-0.6696572303771973,0.2513780891895294,-0.206491157412529,0.23920904099941254,-0.3731047809123993,0.2579802870750427,-0.3719211518764496,0.11634324491024017,-0.34519556164741516,0.0461115762591362,-0.1870594024658203,0.39998695254325867,-0.3246789872646332,0.3679703176021576,-0.3248254358768463,0.2501261830329895,-0.29939621686935425,0.18756964802742004
name,164,val,37580,13,0.0,0.0,0.09272977709770203,-0.22267287969589233,0.26950621604919434,-0.31603285670280457,0.417388916015625,-0.2644498944282532,0.5034666657447815,-0.18523040413856506,0.3541020154953003,-0.3981323540210724,0.5426824688911438,-0.49323078989982605,0.6657776236534119,-0.5555834770202637,0.764522135257721,-0.5997153520584106,0.4008752703666687,-0.27239203453063965,0.5949862003326416,-0.3814590275287628,0.7249544858932495,-0.4522077739238739,0.8354814648628235,-0.5027382969856262,0.4232340455055237,-0.12189028412103653,0.5781305432319641,-0.12291771173477173,0.5166165828704834,-0.09716113656759262,0.44588503241539,-0.08581075817346573,0.4243461787700653,0.03552636504173279,0.5309300422668457,0.02824937179684639,0.4781184494495392,0.04171242564916611,0.4192695915699005,0.05045648664236069,0.0,0.0,0.16038358211517334,-0.23556700348854065,0.36221247911453247,-0.3091956377029419,0.5049149394035339,-0.23514674603939056,0.5835651159286499,-0.13129256665706635,0.44204726815223694,-0.3886844515800476,0.6590414047241211,-0.4654143154621124,0.7875771522521973,-0.4931795299053192,0.8833311796188354,-0.5036643147468567,0.4787904918193817,-0.24877262115478516,0.7076597809791565,-0.32751911878585815,0.8303542733192444,-0.35569751262664795,0.919800341129303,-0.3627800941467285,0.4879033863544464,-0.08180353045463562,0.655644953250885,-0.030120884999632835,0.5890159010887146,-0.01806693710386753,0.5117691159248352,-0.02409832924604416,0.47474750876426697,0.08972816169261932,0.5726934671401978,0.12492403388023376,0.5154227018356323,0.12562058866024017,0.45356279611587524,0.11708622425794601,0.0,0.0,0.07944806665182114,-0.1969459354877472,0.2038709670305252,-0.2201952189207077,0.30587559938430786,-0.1273868978023529,0.3720059394836426,-0.009089660830795765,0.2547787129878998,-0.23125167191028595,0.4129846692085266,-0.22512522339820862,0.5114872455596924,-0.20630232989788055,0.5923184156417847,-0.18625938892364502,0.29753369092941284,-0.08607594668865204,0.4676106572151184,-0.08639375865459442,0.5634216070175171,-0.08833876997232437,0.638461709022522,-0.08166627585887909,0.3244410455226898,0.0687330812215805,0.4465791583061218,0.12559708952903748,0.389675498008728,0.14379970729351044,0.32489556074142456,0.15679962933063507,0.33755719661712646,0.2128259688615799,0.4083203375339508,0.24668118357658386,0.3599216639995575,0.25600647926330566,0.30936309695243835,0.2657575011253357
name,164,train,37590,15,0.0,0.0,0.12180695682764053,-0.1464264690876007,0.3301078975200653,-0.2032480686903,0.5098592042922974,-0.1320926696062088,0.6173998713493347,-0.06054961681365967,0.3984163999557495,-0.3775491714477539,0.6074975728988647,-0.4004477858543396,0.6806446313858032,-0.4090089797973633,0.7365778088569641,-0.43477052450180054,0.40979376435279846,-0.27029332518577576,0.6593588590621948,-0.292061448097229,0.7471231818199158,-0.30894237756729126,0.8061484098434448,-0.34818294644355774,0.4125395715236664,-0.12041642516851425,0.6816316843032837,-0.07393328100442886,0.6496263146400452,-0.02657216787338257,0.581274151802063,-0.014640619978308678,0.4101758897304535,0.047257810831069946,0.6331999897956848,0.05352701619267464,0.6017557382583618,0.06833438575267792,0.5359764099121094,0.07579972594976425,0.0,0.0,0.1526177078485489,-0.3631986677646637,0.38260266184806824,-0.4922913908958435,0.5764021277427673,-0.3782603442668915,0.6853473782539368,-0.21688146889209747,0.35728949308395386,-0.5225710868835449,0.5900750160217285,-0.5295846462249756,0.7440100312232971,-0.4877687990665436,0.8742606043815613,-0.4435027241706848,0.35132426023483276,-0.20735998451709747,0.6351062059402466,-0.19692793488502502,0.8140018582344055,-0.2012215405702591,0.9634513854980469,-0.21033410727977753,0.34446078538894653,0.1115003228187561,0.6459218263626099,0.18158762156963348,0.7877765893936157,0.1805437207221985,0.8828184008598328,0.16513481736183167,0.34052473306655884,0.3878752291202545,0.5935386419296265,0.3989030718803406,0.70694500207901,0.3543933033943176,0.7882569432258606,0.3213750720024109,0.0,0.0,0.19468219578266144,-0.31143757700920105,0.452936589717865,-0.4598228335380554,0.666064441204071,-0.4136534333229065,0.8039182424545288,-0.31519222259521484,0.4000382423400879,-0.642114520072937,0.7063862681388855,-0.6147053837776184,0.8229425549507141,-0.5182663798332214,0.8947003483772278,-0.4674503803253174,0.33654484152793884,-0.39480847120285034,0.6830947995185852,-0.28478461503982544,0.8293123245239258,-0.16904200613498688,0.916351318359375,-0.13560567796230316,0.27781060338020325,-0.0733015388250351,0.6184969544410706,0.14362362027168274,0.6955758333206177,0.24374325573444366,0.7114471793174744,0.22398996353149414,0.22859254479408264,0.2630046308040619,0.5090938210487366,0.4287937581539154,0.5713756680488586,0.4580534100532532,0.5836986899375916,0.4034738540649414
name,164,train,37581,13,0.0,0.0,0.018555916845798492,-0.2994368076324463,0.05636199563741684,-0.5103159546852112,0.08440704643726349,-0.576339602470398,0.10827167332172394,-0.5719603300094604,0.03666229546070099,-0.632373571395874,0.06735947728157043,-0.6871287822723389,0.08963505923748016,-0.7117658257484436,0.10487513244152069,-0.7292917370796204,0.03402473032474518,-0.501108705997467,0.08431744575500488,-0.5481909513473511,0.07640968263149261,-0.5721516609191895,0.061641618609428406,-0.5890986323356628,0.03876300901174545,-0.3468437194824219,0.10026903450489044,-0.3825536370277405,0.09959094226360321,-0.44267889857292175,0.095897376537323,-0.5012509822845459,0.0411597341299057,-0.18170994520187378,0.08118085563182831,-0.23692327737808228,0.0718127191066742,-0.2813488245010376,0.06068125367164612,-0.3271642029285431,0.0,0.0,-0.151986226439476,-0.36218440532684326,-0.4120343029499054,-0.4504763185977936,-0.6198505163192749,-0.25503209233283997,-0.7401044964790344,-0.05842602625489235,-0.4370681345462799,-0.5485869646072388,-0.6728378534317017,-0.33196061849594116,-0.7976337671279907,-0.17982713878154755,-0.8877155780792236,-0.06354303658008575,-0.42409080266952515,-0.23626872897148132,-0.6998012065887451,-0.006573439575731754,-0.8636728525161743,0.11759421974420547,-0.9736946821212769,0.20995891094207764,-0.40711408853530884,0.059636835008859634,-0.6926590204238892,0.21963366866111755,-0.7288193106651306,0.2000565081834793,-0.7023122310638428,0.17154647409915924,-0.3904600143432617,0.318738728761673,-0.6304246187210083,0.4015139043331146,-0.6621368527412415,0.35443124175071716,-0.6399205923080444,0.2915903627872467,0.0,0.0,0.2214018851518631,-0.6733697056770325,0.2890426218509674,-1.1474287509918213,0.3011167049407959,-1.1592938899993896,0.3056979179382324,-0.9335404634475708,0.10261726379394531,-1.2579028606414795,-0.09510302543640137,-1.3490054607391357,-0.25450795888900757,-1.1328331232070923,-0.37235313653945923,-0.9609068036079407,-0.21561595797538757,-0.8881791830062866,-0.39421430230140686,-0.7050405144691467,-0.5148159861564636,-0.3011547923088074,-0.6196616291999817,-0.017565738409757614,-0.48572245240211487,-0.4056163728237152,-0.6598514318466187,-0.10027287155389786,-0.5999559164047241,0.24929499626159668,-0.5147604942321777,0.5117183923721313,-0.7311519384384155,0.07733769714832306,-0.8634991645812988,0.39486536383628845,-0.7907366752624512,0.6448774933815002,-0.6771236658096313,0.8285878300666809
name,164,train,37582,28,0.0,0.0,-0.3200710117816925,-0.4583933651447296,-0.7321407794952393,-0.6134781241416931,-1.0686944723129272,-0.4031078815460205,-1.2155401706695557,-0.09334210306406021,-0.4917587637901306,-0.7662018537521362,-0.9058359861373901,-0.5866192579269409,-1.0243580341339111,-0.3787451684474945,-1.0171101093292236,-0.1961100846529007,-0.39621588587760925,-0.4376002550125122,-0.913048505783081,-0.1669813096523285,-0.9834001064300537,-0.12739917635917664,-0.9226039052009583,-0.1326637864112854,-0.34790661931037903,-0.07985202223062515,-0.8872577548027039,0.12533940374851227,-0.9266263246536255,0.09540817141532898,-0.8369162678718567,0.041892170906066895,-0.3316596746444702,0.26453250646591187,-0.7944962978363037,0.38682788610458374,-0.874746561050415,0.32054242491722107,-0.831415057182312,0.23012879490852356,0.0,0.0,-0.23198935389518738,-0.39779573678970337,-0.5878633260726929,-0.5491166710853577,-0.9084395170211792,-0.37093499302864075,-1.068865180015564,-0.11780982464551926,-0.35732999444007874,-0.6977288722991943,-0.7161373496055603,-0.6201002597808838,-0.9019046425819397,-0.4711771607398987,-0.9617793560028076,-0.3147922456264496,-0.2861635982990265,-0.3744902014732361,-0.7754073143005371,-0.24208354949951172,-0.9578067064285278,-0.21364885568618774,-0.9822206497192383,-0.18019840121269226,-0.2674776017665863,-0.02409934252500534,-0.8091816902160645,0.08395590633153915,-0.8999915719032288,0.03280363976955414,-0.8265323638916016,-0.012379084713757038,-0.2838640809059143,0.3165827691555023,-0.7525033950805664,0.3706287741661072,-0.867737889289856,0.26969683170318604,-0.8353418707847595,0.1619604080915451,0.0,0.0,-0.19340749084949493,-0.26748329401016235,-0.4855979382991791,-0.3670266568660736,-0.7455326318740845,-0.20697221159934998,-0.8810904622077942,0.002129757311195135,-0.34990352392196655,-0.49402618408203125,-0.6166279911994934,-0.38047534227371216,-0.7617279291152954,-0.23140983283519745,-0.8255684971809387,-0.08898598700761795,-0.2733563482761383,-0.25705042481422424,-0.6166452169418335,-0.10754315555095673,-0.799477219581604,-0.02088746428489685,-0.8852898478507996,0.060790788382291794,-0.23228879272937775,0.008670350536704063,-0.6199800968170166,0.15601295232772827,-0.6772760152816772,0.17612199485301971,-0.635750949382782,0.18178074061870575,-0.21760284900665283,0.2736111879348755,-0.546837329864502,0.37198662757873535,-0.6193331480026245,0.3450518548488617,-0.5990866422653198,0.30098241567611694
name,164,train,37585,26,0.0,0.0,0.12678588926792145,-0.2770298421382904,0.3437902629375458,-0.3690057396888733,0.5289037227630615,-0.3229807913303375,0.6473188400268555,-0.2534908056259155,0.38963598012924194,-0.33249586820602417,0.6161905527114868,-0.34428760409355164,0.7560721635818481,-0.3363041877746582,0.867762565612793,-0.3189598023891449,0.40857332944869995,-0.1336389183998108,0.6723914742469788,-0.14139913022518158,0.8468889594078064,-0.1427084356546402,0.9895583987236023,-0.14178074896335602,0.4107825756072998,0.062487125396728516,0.6740204095840454,0.05461318418383598,0.8532204031944275,0.049465447664260864,0.9986248016357422,0.04517045244574547,0.4003598690032959,0.2329534888267517,0.6100541353225708,0.23441068828105927,0.7535338401794434,0.22339209914207458,0.880507230758667,0.21693632006645203,0.0,0.0,0.12627825140953064,-0.28219443559646606,0.33429282903671265,-0.383670449256897,0.5045917630195618,-0.31923675537109375,0.6087661385536194,-0.22849853336811066,0.3737720251083374,-0.39132487773895264,0.5982760190963745,-0.4195243716239929,0.7376437783241272,-0.4177410900592804,0.8515679836273193,-0.4069786071777344,0.3979155123233795,-0.1931145191192627,0.656517744064331,-0.22681957483291626,0.8199828267097473,-0.24528595805168152,0.9576470851898193,-0.25703656673431396,0.40565136075019836,0.009297187440097332,0.6649327874183655,-0.006668690126389265,0.732957124710083,-0.014921064488589764,0.769162118434906,-0.01709572970867157,0.40273767709732056,0.1913675218820572,0.6139481067657471,0.1713182032108307,0.6765202283859253,0.15278799831867218,0.711838960647583,0.15027612447738647,0.0,0.0,0.13334551453590393,-0.2883301079273224,0.3422289490699768,-0.39373579621315,0.5139549374580383,-0.3397272527217865,0.6156554818153381,-0.2524010241031647,0.3983026146888733,-0.3660520911216736,0.6275155544281006,-0.37206608057022095,0.7666735053062439,-0.3629567325115204,0.8772435784339905,-0.3497776389122009,0.4195416271686554,-0.1644187718629837,0.6817719340324402,-0.17562812566757202,0.8434510827064514,-0.1848416030406952,0.9746972322463989,-0.18964135646820068,0.423774391412735,0.036991871893405914,0.6810624599456787,0.02915348671376705,0.7689863443374634,0.020910458639264107,0.8227689862251282,0.02022147923707962,0.4149243235588074,0.21458673477172852,0.623633623123169,0.2015148401260376,0.6981859803199768,0.18300610780715942,0.7436540722846985,0.17745612561702728
j,1789,val,66048,11,0.0,0.0,-0.3665205240249634,-0.42678579688072205,-0.6269264817237854,-0.8628070950508118,-0.7851007580757141,-1.2060537338256836,-0.8234826922416687,-1.5203207731246948,-0.420543909072876,-1.6321592330932617,-0.6038069725036621,-1.7832227945327759,-0.6266800165176392,-1.3634856939315796,-0.6008387207984924,-1.0423539876937866,-0.21835999190807343,-1.6585613489151,-0.41606542468070984,-1.743975281715393,-0.4388488829135895,-1.2628827095031738,-0.40983983874320984,-0.8971865773200989,4.044920206069946e-05,-1.6100925207138062,-0.17299340665340424,-1.8123518228530884,-0.25132283568382263,-1.4235934019088745,-0.26951566338539124,-1.0888499021530151,0.2216220647096634,-1.5167680978775024,0.24247092008590698,-2.033994674682617,0.2346470206975937,-2.3468680381774902,0.21869806945323944,-2.59651780128479,0.0,0.0,-0.24004723131656647,-0.09800510853528976,-0.47687581181526184,-0.21365320682525635,-0.620586633682251,-0.23962914943695068,-0.6243218779563904,-0.22313164174556732,-0.2814190983772278,-0.7872174978256226,-0.41223305463790894,-0.6731083393096924,-0.4742293953895569,-0.3521256148815155,-0.5164108276367188,-0.10251908004283905,-0.09140702337026596,-0.6875542402267456,-0.24096763134002686,-0.5096543431282043,-0.3096665143966675,-0.12560756504535675,-0.3400847017765045,0.13625580072402954,0.07138507813215256,-0.5264435410499573,-0.06017102301120758,-0.3593853712081909,-0.15398263931274414,-0.04769482463598251,-0.2133675515651703,0.16704416275024414,0.20081894099712372,-0.3332480490207672,0.11911025643348694,-0.36416029930114746,0.04927106946706772,-0.4355715215206146,0.000580325722694397,-0.5324963927268982,0.0,0.0,-0.04347866401076317,-0.5756494998931885,-0.2702740430831909,-1.1649302244186401,-0.5555611848831177,-1.4941624402999878,-0.7922269105911255,-1.4997303485870361,-0.17093661427497864,-1.1299306154251099,-0.6446046233177185,-1.4040567874908447,-0.7022315859794617,-1.2058762311935425,-0.632709264755249,-1.0562384128570557,-0.23862528800964355,-0.7598250508308411,-0.7636647820472717,-1.012066125869751,-0.7806886434555054,-0.8372838497161865,-0.6723880767822266,-0.7353721857070923,-0.3311154842376709,-0.37218087911605835,-0.794143795967102,-0.6294301152229309,-0.8103622198104858,-0.5056952238082886,-0.7217929363250732,-0.4252474904060364,-0.43686601519584656,0.00038799457252025604,-0.7480634450912476,-0.21253541111946106,-0.9022175073623657,-0.31118541955947876,-0.9958168268203735,-0.39990147948265076
j,1789,train,31100,18,0.0,0.0,0.39606931805610657,-0.2024703025817871,0.7175881266593933,-0.5062831044197083,0.8012807369232178,-0.8115556240081787,0.742907702922821,-1.008898377418518,0.7870872616767883,-1.0731761455535889,0.96652752161026,-1.2521127462387085,0.899730384349823,-0.9656067490577698,0.8231098055839539,-0.7543815970420837,0.6192309856414795,-1.1245044469833374,0.7535719275474548,-1.246599555015564,0.7160835862159729,-0.8975586891174316,0.6764235496520996,-0.6629992127418518,0.426788330078125,-1.1152323484420776,0.5411190986633301,-1.2061790227890015,0.5410997271537781,-0.8168613314628601,0.5223273634910583,-0.516387939453125,0.21821385622024536,-1.06659734249115,0.32614973187446594,-1.350260615348816,0.3937046527862549,-1.468903660774231,0.458038330078125,-1.5707532167434692,0.0,0.0,-0.0011274069547653198,-0.39588093757629395,0.0235943291336298,-0.8529601097106934,0.10467023402452469,-1.1865919828414917,0.19343172013759613,-1.2847530841827393,-0.21596889197826385,-1.0492478609085083,0.09748873859643936,-1.5042978525161743,0.20372672379016876,-1.3019593954086304,0.16753672063350677,-1.1389285326004028,-0.15421707928180695,-0.8528295159339905,0.2872779071331024,-1.2817158699035645,0.3705127537250519,-1.0708285570144653,0.3180283010005951,-0.9183952808380127,-0.031620945781469345,-0.6458964943885803,0.39527997374534607,-1.0496236085891724,0.46685901284217834,-0.8971097469329834,0.42247316241264343,-0.7711952328681946,0.12187107652425766,-0.4543655812740326,0.40386566519737244,-0.7549207210540771,0.5377296209335327,-0.8504886031150818,0.6154899597167969,-0.9473783373832703,0.0,0.0,-0.14325319230556488,-0.46130046248435974,-0.1545420140028,-0.9718796610832214,-0.04155288264155388,-1.3234986066818237,0.07595112174749374,-1.4325019121170044,-0.2959502637386322,-1.0469236373901367,-0.004163453821092844,-1.5769749879837036,0.09448760002851486,-1.3696876764297485,0.03559267893433571,-1.1718025207519531,-0.1003742441534996,-0.8037362098693848,0.2745320796966553,-1.3315739631652832,0.3257978856563568,-1.1317979097366333,0.2557419538497925,-0.9386704564094543,0.1344320923089981,-0.5730553269386292,0.46690574288368225,-1.0784989595413208,0.4782840311527252,-0.925109326839447,0.3990563154220581,-0.7675957679748535,0.3728475570678711,-0.37403857707977295,0.5595617294311523,-0.7342693209648132,0.5997507572174072,-0.8843433260917664,0.6191502809524536,-1.0204371213912964
j,1789,train,31102,30,0.0,0.0,0.3913070261478424,-0.15816935896873474,0.7384883165359497,-0.4266411364078522,0.9619001150131226,-0.5939045548439026,0.9906975626945496,-0.7782365083694458,0.5912914872169495,-1.4708744287490845,0.8273806571960449,-1.5396244525909424,0.869280219078064,-1.1067901849746704,0.8656144142150879,-0.7785594463348389,0.3808368742465973,-1.490798830986023,0.6183024048805237,-1.5063210725784302,0.685193657875061,-1.000699520111084,0.696204662322998,-0.6258893013000488,0.1479455530643463,-1.431020975112915,0.37144142389297485,-1.4832247495651245,0.4993954300880432,-1.0078761577606201,0.5615562796592712,-0.6488198041915894,-0.07288391888141632,-1.3143806457519531,0.0346684530377388,-1.787732481956482,0.11421535164117813,-2.0781641006469727,0.1916642040014267,-2.324247360229492,0.0,0.0,0.15973970293998718,-0.2593126893043518,0.3948111832141876,-0.37000179290771484,0.6019156575202942,-0.3436264991760254,0.7388929128646851,-0.23156161606311798,0.39302387833595276,-0.5021305680274963,0.6999879479408264,-0.4079805910587311,0.6853066086769104,-0.25522273778915405,0.6375871896743774,-0.13704831898212433,0.34024032950401306,-0.3067038655281067,0.6419241428375244,-0.17868414521217346,0.608492910861969,-0.030543232336640358,0.5490089654922485,0.0712815523147583,0.28853923082351685,-0.10031895339488983,0.5679284334182739,-0.006454491522163153,0.5544170141220093,0.10467246919870377,0.5051398873329163,0.18993690609931946,0.24714358150959015,0.07418021559715271,0.43704214692115784,0.1924973726272583,0.5589410066604614,0.26044631004333496,0.6554046869277954,0.31350433826446533,0.0,0.0,-0.09047046303749084,-0.41850441694259644,-0.010708515532314777,-0.9203270077705383,0.1463576853275299,-1.3117542266845703,0.30248722434043884,-1.5013972520828247,0.0006637751357629895,-0.896385669708252,0.24992649257183075,-1.4250136613845825,0.2504045367240906,-1.3023797273635864,0.22814440727233887,-1.1486209630966187,0.16042053699493408,-0.7371129393577576,0.40321096777915955,-1.2886399030685425,0.36116042733192444,-1.1380316019058228,0.30041468143463135,-0.9534490704536438,0.3135371208190918,-0.5920913815498352,0.510481059551239,-1.1403077840805054,0.4667262136936188,-1.0203509330749512,0.40560322999954224,-0.859105110168457,0.4320904612541199,-0.4854097366333008,0.6231412291526794,-0.8647500872612,0.744554877281189,-1.0785069465637207,0.8541867136955261,-1.2586510181427002
j,1789,train,31104,15,0.0,0.0,0.4487256407737732,0.2779254913330078,0.8305367231369019,0.42403072118759155,0.9799206852912903,0.2882009446620941,0.9171670079231262,0.062045883387327194,1.0301401615142822,-0.7168766856193542,1.005001425743103,-0.7039555311203003,0.7950700521469116,-0.25090858340263367,0.6240402460098267,0.10466764122247696,0.7636944055557251,-1.1276544332504272,0.681415319442749,-1.0203864574432373,0.4910043179988861,-0.46623316407203674,0.34258660674095154,-0.07314486801624298,0.4625086188316345,-1.4021728038787842,0.39323872327804565,-1.3397005796432495,0.26574400067329407,-0.7955842018127441,0.16887208819389343,-0.38955965638160706,0.15819773077964783,-1.5613906383514404,0.16420458257198334,-1.9288803339004517,0.181465283036232,-2.044255256652832,0.21593034267425537,-2.150644302368164,0.0,0.0,0.036525651812553406,-0.6592089533805847,0.23883740603923798,-1.2383546829223633,0.4960571825504303,-1.6050246953964233,0.7194386124610901,-1.6066408157348633,0.24640050530433655,-1.0528768301010132,0.7011683583259583,-1.4550577402114868,0.6121742129325867,-1.2640676498413086,0.47822079062461853,-1.1110079288482666,0.3550572991371155,-0.6473049521446228,0.8173205256462097,-1.0200071334838867,0.7085017561912537,-0.8959589004516602,0.5660843849182129,-0.7658380270004272,0.45765095949172974,-0.2671894133090973,0.8899343609809875,-0.6073164343833923,0.7865293622016907,-0.5355030298233032,0.6410475969314575,-0.44306308031082153,0.5370448231697083,0.04983687773346901,0.8670238256454468,-0.012726694345474243,1.045868158340454,-0.04710138589143753,1.1981263160705566,-0.09913302958011627,0.0,0.0,0.06120181083679199,-0.541904091835022,0.2630118727684021,-1.037665843963623,0.4803856909275055,-1.325683355331421,0.6603432297706604,-1.3286339044570923,0.286111056804657,-0.8728458285331726,0.6723868250846863,-1.1986457109451294,0.6230812668800354,-1.0032885074615479,0.5026406049728394,-0.8946307897567749,0.36421605944633484,-0.4974905550479889,0.7715876698493958,-0.7767779231071472,0.6886032819747925,-0.6316838264465332,0.5482691526412964,-0.5472954511642456,0.4391751289367676,-0.11213739961385727,0.8151732683181763,-0.39692091941833496,0.7267313003540039,-0.30120760202407837,0.5845903158187866,-0.2379361093044281,0.4893701672554016,0.23288360238075256,0.7807064056396484,0.1481570303440094,0.895048975944519,0.04532327502965927,0.9733023643493652,-0.08723807334899902
i,1779,val,66047,17,0.0,0.0,0.2958109378814697,-0.2676906883716583,0.5305421948432922,-0.6107112169265747,0.6184350848197937,-0.9362837076187134,0.5316463112831116,-1.1414649486541748,0.26686936616897583,-1.345285177230835,0.3913453221321106,-1.387537956237793,0.43886056542396545,-0.9898885488510132,0.43460267782211304,-0.6993187665939331,0.06903982907533646,-1.3133916854858398,0.2068689614534378,-1.3384679555892944,0.27450743317604065,-0.889992356300354,0.27933141589164734,-0.5616686940193176,-0.1241779550909996,-1.2177855968475342,-0.00640550721436739,-1.3733917474746704,0.11734434217214584,-1.0292295217514038,0.18227899074554443,-0.739335834980011,-0.3078831434249878,-1.085801362991333,-0.3039388060569763,-1.5781986713409424,-0.2849878668785095,-1.9399311542510986,-0.26105785369873047,-2.2613933086395264,0.0,0.0,0.520736038684845,-0.33330801129341125,0.9708630442619324,-1.0142168998718262,1.0477548837661743,-1.7535276412963867,0.7391378283500671,-2.1611998081207275,0.5109962821006775,-2.369960069656372,0.6568264365196228,-2.5117886066436768,0.7064834237098694,-1.7613822221755981,0.6960145831108093,-1.1663388013839722,0.15531180799007416,-2.441088914871216,0.3602508306503296,-2.6254847049713135,0.4228847026824951,-1.6448053121566772,0.39467310905456543,-0.9184810519218445,-0.1897982358932495,-2.4237263202667236,0.007420070469379425,-2.8601467609405518,0.2069089412689209,-2.1055939197540283,0.30828437209129333,-1.4463367462158203,-0.5300951600074768,-2.2987029552459717,-0.4955347776412964,-3.3308002948760986,-0.42776742577552795,-3.9857425689697266,-0.3377268612384796,-4.547877788543701,0.0,0.0,0.4732602536678314,-0.29610881209373474,0.8909558653831482,-0.8358584046363831,1.0095150470733643,-1.3762801885604858,0.7918867468833923,-1.6295667886734009,0.44789132475852966,-2.1255574226379395,0.6204352974891663,-2.1232378482818604,0.6894027590751648,-1.4022932052612305,0.6934496760368347,-0.8295934200286865,0.11381223797798157,-2.130160093307495,0.33134838938713074,-2.104004383087158,0.4113595485687256,-1.2418593168258667,0.4070083200931549,-0.5971640348434448,-0.20773983001708984,-2.0290257930755615,-0.00039414814091287553,-2.201566219329834,0.18102826178073883,-1.5134140253067017,0.27700310945510864,-0.9243175983428955,-0.5082778334617615,-1.8395012617111206,-0.4797097146511078,-2.570425271987915,-0.4238421618938446,-3.0139124393463135,-0.3476963937282562,-3.38531756401062
