f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label
0.0,0.0,0.2569250464439392,-0.21199966967105865,0.3436172306537628,-0.42184823751449585,0.46411773562431335,-0.566724956035614,0.5594135522842407,-0.6847904920578003,-0.10519540309906006,-0.6695898175239563,0.13279181718826294,-0.9937527179718018,0.3763621151447296,-0.9612687826156616,0.5303553938865662,-0.8468369245529175,-0.14670518040657043,-0.6453538537025452,0.15005138516426086,-1.0299949645996094,0.43833497166633606,-0.9565649628639221,0.5721116662025452,-0.8201757073402405,-0.09743469208478928,-0.5975589156150818,0.18142062425613403,-0.9856889843940735,0.4607697129249573,-0.9137253761291504,0.57601398229599,-0.7817093729972839,0.02886914648115635,-0.5267300605773926,0.25524210929870605,-0.8202229738235474,0.45352399349212646,-0.7956756949424744,0.5522938966751099,-0.7022686004638672,0
0.0,0.0,0.2750164866447449,-0.20524325966835022,0.411466509103775,-0.4270920753479004,0.5457481145858765,-0.6134283542633057,0.5510882139205933,-0.7666041851043701,-0.12459458410739899,-0.7724645733833313,0.0771239846944809,-1.1182268857955933,0.3604981601238251,-1.0591181516647339,0.5107877850532532,-0.8967456817626953,-0.17922113835811615,-0.7397968173027039,0.11065639555454254,-1.1586418151855469,0.4084911644458771,-1.0460023880004883,0.5128824710845947,-0.8584588170051575,-0.15554869174957275,-0.6818103194236755,0.11025577038526535,-1.1045119762420654,0.3917565643787384,-0.981425940990448,0.47807973623275757,-0.8008025288581848,-0.07334402948617935,-0.5882384777069092,0.18872393667697906,-0.9135997891426086,0.3807862401008606,-0.8289754986763,0.44722533226013184,-0.6779422760009766,0
0.0,0.0,0.2040916085243225,-0.26948845386505127,0.2260662466287613,-0.5046711564064026,0.2998015284538269,-0.696404218673706,0.3516998887062073,-0.8735767006874084,-0.29301729798316956,-0.5989890694618225,-0.14591994881629944,-0.981192946434021,0.08392032235860825,-1.0445290803909302,0.2531972825527191,-0.9742608070373535,-0.3358411192893982,-0.5780495405197144,-0.11724179983139038,-1.0360033512115479,0.15981070697307587,-1.042743444442749,0.30562078952789307,-0.9521532654762268,-0.27898240089416504,-0.5586191415786743,-0.0816720500588417,-1.0216177701950073,0.1919768750667572,-1.031991720199585,0.3297558128833771,-0.9305689930915833,-0.14042885601520538,-0.5370715856552124,0.045912060886621475,-0.908115804195404,0.251445472240448,-0.9487430453300476,0.3728911280632019,-0.8952582478523254,0
0.0,0.0,0.10304325819015503,-0.10199720412492752,0.34251463413238525,-0.180265873670578,0.6016494631767273,-0.10574812442064285,0.7906004190444946,0.01347350887954235,0.4295617341995239,-0.46912992000579834,0.7725101709365845,-0.25441592931747437,0.895845890045166,-0.0619497112929821,0.9626547694206238,0.0834931805729866,0.4574325680732727,-0.490734726190567,0.8212199211120605,-0.25416791439056396,0.936428427696228,-0.06010723486542702,0.9949631094932556,0.10024216771125793,0.48159801959991455,-0.4444558322429657,0.8335769772529602,-0.21915976703166962,0.9404551982879639,-0.05118424445390701,0.9932439923286438,0.0860302597284317,0.5002800822257996,-0.3455637991428375,0.775532603263855,-0.15807336568832397,0.8748530149459839,-0.02584182657301426,0.9385314583778381,0.0777188166975975,0
0.0,0.0,0.018119042739272118,0.01791219785809517,0.0645090788602829,-0.05016382038593292,0.14527280628681183,-0.11439947038888931,0.255837619304657,-0.17780718207359314,0.14807140827178955,-0.5204975605010986,0.49849459528923035,-0.47783127427101135,0.6927392482757568,-0.3802022933959961,0.841920793056488,-0.2892111539840698,0.19437508285045624,-0.6188634037971497,0.5978102087974548,-0.5503047704696655,0.8036302328109741,-0.42060795426368713,0.9539956450462341,-0.2998204529285431,0.2602100670337677,-0.6364181637763977,0.6282652616500854,-0.5884943604469299,0.8132516741752625,-0.47269105911254883,0.9498066306114197,-0.35963335633277893,0.3341583013534546,-0.5957645773887634,0.5981041789054871,-0.5600422024726868,0.7312543988227844,-0.46129050850868225,0.8280409574508667,-0.3666113615036011,0
0.0,0.0,0.2602676749229431,-0.25061678886413574,0.3577682077884674,-0.46640822291374207,0.4898689389228821,-0.5969520211219788,0.5386649370193481,-0.7219786643981934,-0.11992247402667999,-0.7617024779319763,0.12207064777612686,-1.0432469844818115,0.35229283571243286,-1.0044033527374268,0.4775657057762146,-0.8714691996574402,-0.16049093008041382,-0.7402513027191162,0.1477358639240265,-1.0813136100769043,0.41175809502601624,-1.0094352960586548,0.5199061632156372,-0.854223370552063,-0.11726542562246323,-0.6939811110496521,0.18483427166938782,-1.0388940572738647,0.44392865896224976,-0.9606150388717651,0.5311556458473206,-0.8290889859199524,-0.01097630150616169,-0.6273531317710876,0.2638971209526062,-0.8743475079536438,0.4338792562484741,-0.8343515992164612,0.5020648241043091,-0.7386943101882935,0
0.0,0.0,0.24486225843429565,-0.2653941512107849,0.3033887445926666,-0.4915998876094818,0.38926854729652405,-0.6463558077812195,0.4452439248561859,-0.7726655602455139,-0.16720013320446014,-0.6425696015357971,0.004101135767996311,-0.9495406746864319,0.23709455132484436,-0.9730923175811768,0.4055199921131134,-0.9151689410209656,-0.2154315710067749,-0.6142706871032715,-0.0006884742761030793,-1.0044900178909302,0.2828127145767212,-0.9943681955337524,0.44331905245780945,-0.8963638544082642,-0.18273012340068817,-0.5779480934143066,0.020915092900395393,-0.972690224647522,0.29873090982437134,-0.9558749794960022,0.4435068368911743,-0.8576359152793884,-0.07179569453001022,-0.5322741866111755,0.10848423093557358,-0.8329262137413025,0.3066917359828949,-0.8462681770324707,0.4291076958179474,-0.787408173084259,0
0.0,0.0,0.11133047193288803,-0.19275200366973877,0.32443132996559143,-0.3367231786251068,0.5128434896469116,-0.3728485107421875,0.6699000000953674,-0.3595428764820099,0.49147865176200867,-0.5249484181404114,0.7931314706802368,-0.2979107201099396,0.8989523649215698,-0.0968533530831337,0.9637138247489929,0.0526430681347847,0.5221377611160278,-0.5214511156082153,0.8813800811767578,-0.26654770970344543,0.9549989700317383,-0.06201453134417534,0.9964322447776794,0.08439707010984421,0.535499095916748,-0.46091023087501526,0.884981632232666,-0.21331962943077087,0.9529484510421753,-0.031010758131742477,0.9745169878005981,0.09471294283866882,0.5351234078407288,-0.3535798192024231,0.8032950162887573,-0.16752056777477264,0.861921489238739,-0.03562600910663605,0.8812509179115295,0.05846797674894333,0
0.0,0.0,0.21769240498542786,-0.17455311119556427,0.3189423382282257,-0.41893085837364197,0.4341658055782318,-0.5985047817230225,0.4641173183917999,-0.7473281025886536,-0.14325149357318878,-0.6279934048652649,0.03329503908753395,-0.9213494658470154,0.2875528633594513,-0.9348114728927612,0.472633957862854,-0.8675218820571899,-0.21099568903446198,-0.6010334491729736,-0.0219162218272686,-0.9607997536659241,0.28116753697395325,-0.9626432061195374,0.473259836435318,-0.8809229135513306,-0.22842371463775635,-0.5530005693435669,-0.03807730972766876,-0.9359822273254395,0.2622404098510742,-0.914924681186676,0.4366428256034851,-0.818888247013092,-0.17715302109718323,-0.4867059886455536,0.01900332048535347,-0.778948187828064,0.2463216781616211,-0.7924352884292603,0.3964637219905853,-0.7395675182342529,0
0.0,0.0,0.28224092721939087,-0.1930394321680069,0.41684189438819885,-0.4174259305000305,0.5651696920394897,-0.5844339728355408,0.6010026931762695,-0.7392485737800598,-0.038194846361875534,-0.7493100166320801,0.1601184755563736,-1.0750082731246948,0.42423737049102783,-1.0006108283996582,0.5522823929786682,-0.8388128876686096,-0.08936844766139984,-0.723407506942749,0.17534296214580536,-1.1057952642440796,0.45961153507232666,-1.0014163255691528,0.5613715052604675,-0.8275639414787292,-0.07348446547985077,-0.6645524501800537,0.17120113968849182,-1.055420994758606,0.4435492157936096,-0.9423261284828186,0.5313164591789246,-0.7724529504776001,0.003583160461857915,-0.5718830823898315,0.2369363009929657,-0.8760218620300293,0.43186265230178833,-0.807811975479126,0.508833110332489,-0.664610743522644,0
0.0,0.0,0.13056683540344238,-0.17963643372058868,0.26631972193717957,-0.3816947042942047,0.43266531825065613,-0.4957497715950012,0.6016837358474731,-0.5603046417236328,0.08876834809780121,-0.7543672919273376,0.4873427748680115,-0.7269254326820374,0.6990185379981995,-0.5989013910293579,0.8285009264945984,-0.49806398153305054,0.06906898319721222,-0.786552906036377,0.5353485345840454,-0.7629698514938354,0.742675244808197,-0.6237091422080994,0.868958055973053,-0.4948856234550476,0.09182727336883545,-0.7389850616455078,0.55363529920578,-0.7158158421516418,0.7546955943107605,-0.5753582119941711,0.8687847852706909,-0.44758808612823486,0.14600694179534912,-0.633414089679718,0.5305315256118774,-0.5823753476142883,0.7037429213523865,-0.48533862829208374,0.8029356002807617,-0.39959603548049927,0
0.0,0.0,0.2859308123588562,-0.2204064428806305,0.42524006962776184,-0.406896710395813,0.5783222913742065,-0.5026560425758362,0.7190719842910767,-0.5681436061859131,0.06866420060396194,-0.7463645935058594,0.4232620298862457,-0.7754747867584229,0.643184244632721,-0.668197751045227,0.8003702759742737,-0.5638441443443298,0.0069911363534629345,-0.7470020651817322,0.4484999179840088,-0.7844091653823853,0.6885626316070557,-0.6543324589729309,0.8484265208244324,-0.5293132662773132,-0.009679337032139301,-0.6927420496940613,0.41887083649635315,-0.7436597347259521,0.6655451059341431,-0.6230884790420532,0.821919322013855,-0.5090484023094177,0.017305249348282814,-0.5972574949264526,0.33675482869148254,-0.6659181118011475,0.5376104116439819,-0.598478376865387,0.6825836896896362,-0.5250175595283508,0
0.0,0.0,0.24914327263832092,-0.30331137776374817,0.3324969410896301,-0.5303630828857422,0.4497695565223694,-0.696851372718811,0.49060168862342834,-0.839236855506897,-0.20763006806373596,-0.7491899132728577,0.05552460253238678,-1.0051640272140503,0.2880214750766754,-0.9852524995803833,0.4341919422149658,-0.8958914875984192,-0.25526607036590576,-0.7366107702255249,0.06945525109767914,-1.0626060962677002,0.32415297627449036,-1.0095621347427368,0.46912649273872375,-0.8831309676170349,-0.21984417736530304,-0.7021644115447998,0.08624529838562012,-1.031081199645996,0.3405753970146179,-0.9809007048606873,0.47603705525398254,-0.8670158386230469,-0.11398483067750931,-0.6463097333908081,0.14058779180049896,-0.8893634676933289,0.3265899121761322,-0.8731931447982788,0.4480816423892975,-0.7998824119567871,0
0.0,0.0,0.21094061434268951,0.05749407038092613,0.4090134799480438,0.20430709421634674,0.529037356376648,0.3405575454235077,0.602073609828949,0.467072069644928,0.5285518765449524,0.19040249288082123,0.6719717979431152,0.3792228400707245,0.7424736022949219,0.5134862065315247,0.779283881187439,0.6032618284225464,0.5075942873954773,0.2101072072982788,0.6574066877365112,0.44852307438850403,0.7040957808494568,0.5913089513778687,0.7197332382202148,0.694250762462616,0.45671552419662476,0.24892432987689972,0.5994424223899841,0.5021529197692871,0.6388804316520691,0.646287739276886,0.6556897163391113,0.7569319605827332,0.37413719296455383,0.3040728271007538,0.48487329483032227,0.5021005272865295,0.5301801562309265,0.6314079761505127,0.5578722953796387,0.7357679009437561,0
0.0,0.0,0.09074971079826355,-0.16381488740444183,0.36857160925865173,-0.2697506546974182,0.6395500898361206,-0.19987159967422485,0.8266274929046631,-0.08559200912714005,0.5111801028251648,-0.5271978974342346,0.8162381649017334,-0.29607707262039185,0.9307663440704346,-0.09336568415164948,0.9927999973297119,0.0593177005648613,0.5242148041725159,-0.5164780616760254,0.8490670323371887,-0.2715528607368469,0.9538835883140564,-0.0701962560415268,0.9947813153266907,0.10203050076961517,0.5206910967826843,-0.44378116726875305,0.8321139812469482,-0.22739341855049133,0.9326716661453247,-0.04056383669376373,0.9680895209312439,0.12031803280115128,0.510278046131134,-0.3195863366127014,0.7601714730262756,-0.15126216411590576,0.8569395542144775,-0.008281584829092026,0.9140217304229736,0.116559699177742,0
0.0,0.0,0.2762467563152313,-0.17073804140090942,0.4188147485256195,-0.38949301838874817,0.5737043619155884,-0.5570616126060486,0.6061654090881348,-0.7170944809913635,-0.04024329036474228,-0.7254272103309631,0.16716550290584564,-1.0468796491622925,0.42701172828674316,-0.9784797430038452,0.5568715333938599,-0.818969190120697,-0.0868540108203888,-0.7019662261009216,0.17804990708827972,-1.0772392749786377,0.4574386179447174,-0.9859364628791809,0.5643214583396912,-0.825555145740509,-0.07241367548704147,-0.6474269032478333,0.1661217212677002,-1.0387800931930542,0.43700486421585083,-0.9402499794960022,0.5353440642356873,-0.780116617679596,0.0016392050310969353,-0.5613842010498047,0.2286299467086792,-0.856537401676178,0.4283472001552582,-0.7933435440063477,0.5174435377120972,-0.656566321849823,0
0.0,0.0,0.17264272272586823,0.07039439678192139,0.42101824283599854,0.007005472667515278,0.6746749877929688,-0.11331183463335037,0.8770642280578613,-0.26005035638809204,0.1364634484052658,-0.3290182948112488,0.4032226502895355,-0.5105268955230713,0.6612566113471985,-0.48936933279037476,0.8377596735954285,-0.40054750442504883,0.09406719356775284,-0.4586731493473053,0.4386952519416809,-0.6571055054664612,0.7238026261329651,-0.5856571197509766,0.8958229422569275,-0.44441109895706177,0.10254020988941193,-0.5199252367019653,0.4384754002094269,-0.7331514358520508,0.7123212814331055,-0.6571959853172302,0.8723180890083313,-0.5146795511245728,0.15721067786216736,-0.523068904876709,0.46657732129096985,-0.6583820581436157,0.6761881113052368,-0.6026479005813599,0.7994785308837891,-0.49643269181251526,0
0.0,0.0,0.32411402463912964,-0.17884202301502228,0.4806582033634186,-0.352929949760437,0.6293711066246033,-0.4799830913543701,0.7069783210754395,-0.6085978746414185,-0.06335091590881348,-0.6983789205551147,0.2271433174610138,-1.0186524391174316,0.5198630094528198,-0.9115922451019287,0.6694363355636597,-0.7445951104164124,-0.12998215854167938,-0.6873640418052673,0.2635795474052429,-1.0648696422576904,0.558414876461029,-0.9289675951004028,0.6740880012512207,-0.7386510968208313,-0.10430841147899628,-0.6341591477394104,0.26730257272720337,-1.0528820753097534,0.5619559288024902,-0.9179842472076416,0.6691872477531433,-0.7370760440826416,-0.008485858328640461,-0.5559200048446655,0.314563512802124,-0.8522600531578064,0.5367900729179382,-0.7701610326766968,0.640907347202301,-0.6386170983314514,0
0.0,0.0,0.09955988824367523,0.057022497057914734,0.2551722228527069,-0.00738741597160697,0.5110180974006653,-0.05161489546298981,0.7403842210769653,-0.04183613508939743,0.0029175111558288336,-0.3470747172832489,0.4665915369987488,-0.3362663984298706,0.7216991782188416,-0.21469813585281372,0.8891998529434204,-0.1255377233028412,0.043960485607385635,-0.5428621768951416,0.5370185971260071,-0.5082086324691772,0.8022184371948242,-0.3476260006427765,0.9737301468849182,-0.227705180644989,0.12797699868679047,-0.6402883529663086,0.580609917640686,-0.6070494055747986,0.8283786773681641,-0.4448111951351166,0.9914847016334534,-0.32299545407295227,0.23759713768959045,-0.6626596450805664,0.5723068714141846,-0.6288161873817444,0.7633795738220215,-0.49260905385017395,0.8978483080863953,-0.39121922850608826,0
0.0,0.0,0.24679531157016754,-0.30322185158729553,0.33643877506256104,-0.5192251205444336,0.45540472865104675,-0.6685922741889954,0.5002857446670532,-0.8023653626441956,-0.18129396438598633,-0.7503616809844971,0.08953560888767242,-0.9848901629447937,0.31477606296539307,-0.9689351320266724,0.45335638523101807,-0.8881388306617737,-0.22114282846450806,-0.7385562062263489,0.10758720338344574,-1.0378042459487915,0.3559500277042389,-0.9915540218353271,0.4939223527908325,-0.8695060014724731,-0.18411816656589508,-0.7081847786903381,0.11992411315441132,-1.0116653442382812,0.3689042329788208,-0.9648178815841675,0.4940521717071533,-0.8588448166847229,-0.07345514744520187,-0.6637001633644104,0.19379697740077972,-0.8820273876190186,0.3703949749469757,-0.8652311563491821,0.4758473038673401,-0.7966595888137817,0
0.0,0.0,0.1565207540988922,-0.08362682908773422,0.24888908863067627,-0.22096943855285645,0.3354923129081726,-0.34674912691116333,0.44320952892303467,-0.44705596566200256,0.22016659379005432,-0.6452375054359436,0.5339550971984863,-0.5817440152168274,0.7090581655502319,-0.4757029116153717,0.8378115296363831,-0.38576531410217285,0.21071116626262665,-0.6824846863746643,0.6000213623046875,-0.608951985836029,0.7846579551696777,-0.48807910084724426,0.9220362901687622,-0.38710343837738037,0.2167953997850418,-0.6361453533172607,0.583420991897583,-0.5934569835662842,0.767355740070343,-0.48643288016319275,0.902607262134552,-0.3924386203289032,0.23727479577064514,-0.529650866985321,0.47507932782173157,-0.4911983609199524,0.6084688901901245,-0.41773492097854614,0.7142224907875061,-0.3505149185657501,0
0.0,0.0,0.2426624894142151,-0.2518102824687958,0.2947632372379303,-0.48152968287467957,0.38298818469047546,-0.641914963722229,0.4633896052837372,-0.7628564238548279,-0.18204660713672638,-0.640833854675293,0.004535180516541004,-0.9781551957130432,0.2449347972869873,-0.9922519326210022,0.4162098467350006,-0.9177370667457581,-0.2165287435054779,-0.6089881062507629,0.0176532082259655,-1.0203626155853271,0.30426573753356934,-0.9978120923042297,0.4608788788318634,-0.8874630331993103,-0.16374920308589935,-0.5694783329963684,0.049516964703798294,-0.9828016757965088,0.3270953893661499,-0.9568825960159302,0.46291080117225647,-0.8526998162269592,-0.032403748482465744,-0.5204362273216248,0.14717046916484833,-0.8337125182151794,0.33775267004966736,-0.8459905385971069,0.44532114267349243,-0.782550036907196,0
0.0,0.0,0.31452059745788574,-0.20876963436603546,0.44029828906059265,-0.41848018765449524,0.5645951628684998,-0.5789548754692078,0.6204587817192078,-0.7138064503669739,-0.124564528465271,-0.7612304091453552,0.13414691388607025,-1.111079454421997,0.41670745611190796,-1.0235034227371216,0.5566108226776123,-0.8588066697120667,-0.1799551099538803,-0.7275707721710205,0.18295346200466156,-1.1341586112976074,0.4751882553100586,-0.9994103908538818,0.5795935988426208,-0.8149056434631348,-0.137147456407547,-0.6608638763427734,0.22073180973529816,-1.0819759368896484,0.49529650807380676,-0.9439564943313599,0.5763140320777893,-0.7661574482917786,-0.027227267622947693,-0.5652449131011963,0.29102611541748047,-0.8733754754066467,0.49954187870025635,-0.7938971519470215,0.5829784274101257,-0.6687180995941162,0
0.0,0.0,0.12728266417980194,-0.13537387549877167,0.3550933599472046,-0.23317290842533112,0.5625958442687988,-0.20561517775058746,0.7166867852210999,-0.12360827624797821,0.4823653995990753,-0.43602192401885986,0.7749230861663818,-0.23350496590137482,0.8793292045593262,-0.04753739386796951,0.9379896521568298,0.09963015466928482,0.5050387978553772,-0.4387999475002289,0.8358052968978882,-0.2112034410238266,0.9343867897987366,-0.02582760900259018,0.9916914701461792,0.12863938510417938,0.5083169341087341,-0.38500329852104187,0.8318239450454712,-0.16869986057281494,0.9285112619400024,-0.002330445684492588,0.9774442315101624,0.13274537026882172,0.5022624731063843,-0.2828061878681183,0.7533507347106934,-0.11180390417575836,0.8288344740867615,0.01830456778407097,0.8674877882003784,0.12580589950084686,0
0.0,0.0,0.29974186420440674,-0.04555940628051758,0.6328302621841431,0.11637960374355316,0.8216086626052856,0.34048590064048767,0.909659743309021,0.557903528213501,0.8171727061271667,0.11702283471822739,1.158609390258789,0.5293856859207153,1.0339727401733398,0.7104944586753845,0.9078282713890076,0.7342846989631653,0.7262846827507019,0.18051832914352417,1.0093995332717896,0.7038848996162415,0.8393482565879822,0.7821972966194153,0.7300569415092468,0.6833863258361816,0.5790647864341736,0.2597348392009735,0.8613269925117493,0.8001630902290344,0.7007232308387756,0.8520753979682922,0.5875179171562195,0.754543125629425,0.40726518630981445,0.3355391025543213,0.6087252497673035,0.7647794485092163,0.5429354906082153,0.8438118696212769,0.4903809428215027,0.7989070415496826,0
